MaxCarbonBudget,MinCarbonBudget,AVGCarbonBudget 
19928558.399999995,867450.5599999999,10398004.479999997
14041928.514999999,613582.255,7327755.385
10452215.774,463901.13,5458058.4520000005
7563155.34,330879.276,3947017.3079999997
6546268.807999999,292136.608,3419202.7079999996
6492336.824999999,293765.92,3393051.3724999996
5864278.958999999,261460.04499999998,3062869.5019999994
6594990.108000001,291441.3,3443215.7040000004
7920242.846999999,349080.678,4134661.7624999997
12291047.82,536628.78,6413838.3
18701091.558000002,826654.3700000001,9763872.964000002
21605851.411999993,938483.776,11272167.593999997
22949176.0,990396.0,11969786.0
23337652.099999998,1019291.7,12178471.899999999
21433389.119999997,938100.28,11185744.7
22368695.673999995,970444.683,11669570.178499997
24925115.012000002,1072795.868,12998955.440000001
26511939.825999998,1157931.402,13834935.613999998
28337208.5,1222922.25,14780065.375
25861478.412,1113941.388,13487709.9
23945471.788,1033231.048,12489351.418
22882436.189999998,989468.2799999999,11935952.235
24490647.847999997,1068989.172,12779818.509999998
24217082.825,1049742.892,12633412.8585
20236073.759999998,881876.688,10558975.224
15282685.937999997,659265.698,7970975.817999999
11464779.798,493470.623,5979125.2105
8264367.2299999995,367506.08999999997,4315936.66
6979127.805,315792.28799999994,3647460.0464999997
6001340.1389999995,267570.945,3134455.542
6315158.52,281562.6,3298360.5599999996
6542085.284999999,291680.175,3416882.7299999995
8423503.395999998,368931.248,4396217.321999999
13159107.753999999,584041.23,6871574.492
19519730.279999997,855381.3,10187555.79
21949265.009999994,953400.48,11451332.744999997
22064835.873999998,953852.66,11509344.266999999
20133426.88,873554.1400000001,10503490.51
18114512.73,781808.1,9448160.415000001
18584902.36,807798.5700000001,9696350.465
21418070.147,934354.2210000001,11176212.184
23864536.443999995,1035562.9619999999,12450049.702999998
26109458.687999997,1134785.04,13622121.863999998
25760048.161999993,1118927.776,13439487.968999997
23387999.6,1010055.92,12199027.760000002
22328970.274,981376.557,11655173.4155
22754423.871,988373.808,11871398.839499999
22596137.295999996,987940.9419999999,11792039.118999999
18350007.298,791790.508,9570898.903
13670949.075,597371.7749999999,7134160.425
9993836.691999998,448715.61,5221276.150999999
7502466.612,332253.877,3917360.2445
6495741.530999999,289881.756,3392811.6434999993
5905616.25,253524.44999999998,3079570.35
5092969.653999999,233959.565,2663464.6095
6360115.0,273035.80000000005,3316575.4
8848694.82,384957.86,4616826.34
12198719.771999998,523636.92000000004,6361178.345999999
17532298.191,758120.892,9145209.5415
19098666.692,827932.5960000001,9963299.644000001
19252608.0,829728.0,10041168.0
16889215.14,727827.87,8808521.505
15278459.385999998,660480.74,7969470.062999999
15460380.252,669558.9600000001,8064969.606000001
16773329.724,730385.88,8751857.802
19205477.705999997,844615.929,10025046.817499999
21061424.684999995,916761.9789999999,10989093.331999997
21306839.773999996,938644.168,11122741.970999999
20074557.25,872118.75,10473338.0
18700666.256999996,820463.345,9760564.800999997
19512618.368,852413.088,10182515.728
21044122.651,913990.8129999998,10979056.732
18840687.426,808770.9299999999,9824729.178
15044593.211999997,649750.5839999999,7847171.897999999
11500208.819999998,494995.56999999995,5997602.194999999
9428367.67,401985.93,4915176.8
8477738.432,386989.088,4432363.76
7904674.25,348394.5,4126534.375
7357178.676,315783.54000000004,3836481.108
7777451.988,352338.31200000003,4064895.15
7639525.101000001,346089.874,3992807.4875000003
8349367.907999999,371285.96400000004,4360326.936
9371570.559999999,398716.928,4885143.743999999
9614080.923999999,420275.36,5017178.141999999
10331936.406,446218.892,5389077.649
10415733.931,458499.802,5437116.8665
10502248.266,457442.304,5479845.285
10754256.439999998,477386.65599999996,5615821.547999999
11966406.941999998,525479.9720000001,6245943.456999999
13742330.328999998,592155.551,7167242.9399999995
17515254.408,770213.274,9142733.841
21378011.58,944983.7000000002,11161497.639999999
21691120.479000002,949317.075,11320218.777
20039114.354999997,870478.284,10454796.3195
22342664.902999997,974995.816,11658830.359499998
24528721.764,1065334.332,12797028.047999999
25519261.194,1117495.316,13318378.254999999
21537071.851999998,942575.1000000001,11239823.476
17894962.043999996,776416.4279999998,9335689.235999998
15514153.595999997,674440.28,8094296.937999998
13343825.13,596179.035,6970002.0825000005
11193362.342999998,494681.917,5844022.129999999
10138166.480999999,443802.34199999995,5290984.411499999
9634714.529,424645.14599999995,5029679.837499999
9895907.978999998,433197.37799999997,5164552.678499999
11614416.809999999,522679.38,6068548.095
13647414.438,587416.263,7117415.3505
17643639.482,770964.1939999999,9207301.838
21002142.297,908161.764,10955152.030499998
23214749.935999997,1014987.7220000001,12114868.828999998
23746319.975999996,1026434.508,12386377.241999999
24772140.641999997,1063947.798,12918044.219999999
26673565.58,1146446.298,13910005.939
30158825.68999999,1303752.0999999999,15731288.894999996
32653943.0,1409215.5,17031579.25
35525273.268,1531029.663,18528151.4655
35423771.599999994,1536975.425,18480373.512499996
35559936.831999995,1542883.396,18551410.113999996
37712163.61299999,1637519.502,19674841.557499994
37736783.388,1626237.954,19681510.670999996
36936355.456,1585584.0,19260969.728
28076665.224999994,1236588.15,14656626.687499996
19662736.57,862911.246,10262823.908
15142737.959999997,676967.7899999999,7909852.874999998
13328985.015,599839.47,6964412.242500001
12321578.682,544542.558,6433060.62
10922441.273999998,476629.326,5699535.299999999
10479606.886999998,458749.034,5469177.960499999
11110219.624,494057.592,5802138.608
15130437.036000002,671534.8200000001,7900985.928000001
23347914.921,1002251.905,12175083.413
26736536.7,1164384.45,13950460.575
29688516.746,1277816.294,15483166.52
30112081.779999997,1309480.216,15710780.998
29964413.055999994,1296299.1679999998,15630356.111999998
30529615.224,1321528.128,15925571.675999999
34602839.375,1491753.445,18047296.41
36876845.889,1598792.025,19237818.957
37390614.044999994,1615932.705,19503273.374999996
35936196.12,1548739.17,18742467.645
32745786.602999993,1406410.8569999998,17076098.729999997
32689964.559999995,1413023.48,17051494.019999996
37054050.672,1596915.2519999999,19325482.961999997
36458241.335999995,1595710.6090000002,19026975.972499996
30921137.7,1355374.9679999999,16138256.333999999
22267388.307,969915.7390000001,11618652.023
15723881.263999999,697873.6799999999,8210877.471999999
11678931.804,497940.51600000006,6088436.16
9876991.194,422298.1919999999,5149644.693
9198954.059,402687.938,4800820.9985
8067206.322,373039.244,4220122.783
8227030.467,372705.358,4299867.9125
10691908.448,463757.451,5577832.9495
15138781.351999998,649840.72,7894311.035999999
22748460.461999997,990332.6159999999,11869396.538999999
27498425.493,1190059.0799999998,14344242.2865
30431921.916,1309114.3560000001,15870518.136
29168476.754999995,1268445.7859999998,15218461.270499997
25728308.776,1116438.348,13422373.562
26638218.305999998,1146529.134,13892373.719999999
29993030.46,1288800.4559999998,15640915.458
30584129.948999997,1338106.596,15961118.272499999
30790906.812,1333767.8159999999,16062337.314
28610549.7,1229699.07,14920124.385
26114532.850999996,1124841.299,13619687.074999997
25879701.45,1134392.268,13507046.859
26446891.410000004,1154094.417,13800492.913500002
24999579.898,1080606.659,13040093.278499998
19453212.492,845705.322,10149458.907
12698302.147999998,554134.269,6626218.208499999
8297593.512000001,368272.44,4332932.976000001
5745867.6,259079.30399999995,3002473.4519999996
4474925.316,195275.084,2335100.1999999997
4035208.71,182585.536,2108897.123
4191804.159,189899.36599999998,2190851.7625
4814656.109999999,218116.14,2516386.1249999995
6325259.861,282915.967,3304087.914
10186507.0,437300.44,5311903.72
15016614.079999998,656792.4480000001,7836703.2639999995
15914117.450999998,695262.693,8304690.071999999
17165326.197,739316.484,8952321.3405
16707066.284999996,724224.4099999999,8715645.347499998
15738116.02,684062.1150000001,8211089.0675
17566880.299999997,762214.7199999999,9164547.509999998
20714026.558999997,891071.869,10802549.213999998
23358770.711999997,1011998.916,12185384.814
25636776.408,1104797.364,13370786.886
24744811.913999997,1077644.219,12911228.066499999
23931160.824999996,1037348.9719999998,12484254.898499997
22867408.773000002,984976.6769999999,11926192.725000001
24577780.716,1064168.1239999998,12820974.419999998
25342148.319999993,1108001.14,13225074.729999997
20453489.424,890423.2320000001,10671956.328
14137282.055999998,609855.176,7373568.6159999985
9469750.927,413450.583,4941600.755
6587795.376,291929.592,3439862.484
5894282.772,252014.49599999998,3073148.634
5770714.175999999,251820.22400000002,3011267.1999999997
5903338.154999999,267114.848,3085226.5015
6830208.307,301237.664,3565722.9855
8488615.728,376161.976,4432388.852
12823247.391999999,550445.1200000001,6686846.255999999
18481685.984999996,806646.3300000001,9644166.157499999
21722086.414,941658.5819999999,11331872.498
24034338.48,1049853.7680000002,12542096.124
25673423.049999997,1110519.3329999999,13391971.191499999
24062556.89,1050952.53,12556754.71
29238610.946999997,1267791.694,15253201.320499998
33042485.768,1440842.207,17241663.9875
30360373.124999996,1308857.6549999998,15834615.389999999
26445785.407999996,1147436.324,13796610.865999999
25060666.28,1087315.67,13073990.975000001
24328762.912,1055408.684,12692085.798
24290861.58,1045534.8299999998,12668198.204999998
24801700.167999998,1066049.798,12933874.983
25348700.0,1093950.0,13221325.0
20437908.599999998,895860.624,10666884.612
14751957.275999999,643752.6029999999,7697854.939499999
10335335.52,444171.424,5389753.472
9344947.148,408782.21299999993,4876864.6805
8888637.32,390580.299,4639608.8095
8661299.136,387210.064,4524254.6
8822805.969999999,375369.53599999996,4599087.753
6137558.239999998,270509.75999999995,3204033.999999999
7395642.519999999,329583.55500000005,3862613.037499999
11245122.36,495068.27999999997,5870095.319999999
16193801.064,710478.4400000001,8452139.752
19059260.661,834610.1539999999,9946935.407499999
21713283.5,937059.75,11325171.625
21754853.299999997,945581.475,11350217.3875
19573030.592,850694.8599999999,10211862.726
16969174.279999997,728815.32,8848994.799999999
15981099.594999999,696636.73,8338868.1625
14988461.726999998,644640.7339999999,7816551.230499999
14274047.465999998,617354.9619999999,7445701.213999999
13561465.079999998,591001.004,7076233.041999999
12573747.725000001,548858.2250000001,6561302.975000001
11957664.832999999,526654.662,6242159.7475
13298832.855,582359.47,6940596.162500001
13389605.548999999,581598.3520000001,6985601.950499999
11251897.58,491157.98,5871527.78
9442642.719999999,416796.3799999999,4929719.549999999
7066667.555999999,304165.70599999995,3685416.6309999996
5296279.364999999,234064.935,2765172.1499999994
4607349.284999999,200577.566,2403963.4254999994
4592896.616,202429.584,2397663.1
4292790.875,184286.855,2238538.865
4102266.978,182900.38999999998,2142583.684
4571310.331,202012.22500000003,2386661.278
5865637.907000001,256770.67400000003,3061204.2905
7440750.602,334853.396,3887801.999
10094216.76,444399.48000000004,5269308.12
12096152.64,524912.2559999999,6310532.448
13799028.79,607432.18,7203230.484999999
13419298.408999998,590716.4779999999,7005007.443499999
13729221.895999998,590901.402,7160061.648999999
14902510.336,642147.584,7772328.96
16139818.136999996,703147.237,8421482.686999999
17945297.510999992,773184.321,9359240.915999996
18906916.593,832281.006,9869598.7995
19562250.87,852065.28,10207158.075000001
19499174.107999995,858352.136,10178763.121999998
21336371.805,936100.9249999998,11136236.365
23571758.001999997,1028631.344,12300194.672999999
23650847.260999996,1041660.654,12346253.957499998
19770013.196999997,861300.2969999998,10315656.746999998
14655666.608000001,649487.52,7652577.064
12040581.266999999,523701.1780000001,6282141.222499999
9272650.53,403678.02799999993,4838164.278999999
8261267.5,354651.10000000003,4307959.3
8219196.615,363217.125,4291206.87
7865372.186999999,350679.185,4108025.6859999993
7284423.325999999,335722.02999999997,3810072.678
8680970.865,393270.01,4537120.4375
11002760.287999999,477240.53099999996,5740000.409499999
15760126.12,695465.2069999999,8227795.6635
18954056.176999997,816728.263,9885392.219999999
20618149.077,902358.2250000001,10760253.651
21811429.008,936295.44,11373862.224000001
22675187.934,973373.8700000001,11824280.902
24178368.659999996,1057506.696,12617937.677999998
24375471.12,1064016.7200000002,12719743.92
26182667.554999992,1145170.1579999998,13663918.856499996
29020657.463999994,1264459.9959999998,15142558.729999997
30322575.0,1329138.0,15825856.5
32987256.904,1442258.083,17214757.493499998
36060109.766,1573035.83,18816572.798
38053882.214,1642375.58,19848128.897
34492044.207,1483472.8939999999,17987758.5505
27280512.843999997,1184999.8599999999,14232756.351999998
17209970.724999994,762343.6,8986157.162499998
12742993.337000001,543307.623,6643150.48
11153698.343999997,498882.16799999995,5826290.255999998
8822150.5,378729.46,4600439.98
7956085.731,355112.06500000006,4155598.898
8204146.047,365783.485,4284964.766
9845933.845,433954.53,5139944.1875
14020694.43,626420.385,7323557.4075
22191110.163000003,966569.4720000001,11578839.8175
26885879.629999995,1167710.69,14026795.159999998
30414981.503999993,1324404.4799999997,15869692.991999997
31242965.956,1357985.247,16300475.6015
31094310.240000002,1351523.8800000004,16222917.06
32654755.594999995,1417784.045,17036269.819999997
35162224.019999996,1525664.4479999999,18343944.233999997
35698473.32,1559359.612,18628916.466000002
34022848.734,1473463.32,17748156.027
31300339.4,1360657.12,16330498.26
29359601.64,1280663.64,15320132.64
30753507.878,1325842.981,16039675.429499999
36144011.930999994,1552362.489,18848187.209999997
36578305.67999999,1583959.139,19081132.409499995
31846061.0,1399660.5,16622860.75
23214477.527999997,1002594.0959999999,12108535.811999999
15416064.103999998,665709.1839999999,8040886.643999999
11212413.725,490827.94999999995,5851620.837499999
8500896.432,379014.16000000003,4439955.296
6987016.709999999,312944.988,3649980.8489999995
7218568.961999999,322128.158,3770348.5599999996
7656639.026000001,330635.29600000003,3993637.1610000003
9580415.355,443012.20999999996,5011713.782500001
15919149.450999998,695032.1789999999,8307090.814999999
24898470.713,1089687.5250000001,12994079.118999999
29236656.032,1268318.524,15252487.278
34028018.60999999,1476452.0639999998,17752235.336999997
35071795.59599999,1519455.778,18295625.686999995
33974755.611999996,1462299.2680000002,17718527.439999998
32971761.445,1431684.03,17201722.7375
35787282.48,1550453.6400000001,18668868.06
37238340.088,1623493.8120000002,19430916.95
36985463.256,1593959.346,19289711.301
33685631.032,1456061.156,17570846.094
29241997.0,1270203.0,15256100.0
28988796.358999997,1259044.817,15123920.588
30902382.576,1330109.976,16116246.276
29286590.271999996,1280458.744,15283524.507999998
23943180.443,1033132.1780000001,12488156.3105
16750160.616,722485.344,8736322.98
11755866.1,514076.73,6134971.415
8276801.827,368059.041,4322430.433999999
6847454.835,309834.336,3578644.5855
5535271.624,255107.72000000003,2895189.672
5523876.36,237713.472,2880794.916
5611986.719999999,243584.19,2927785.4549999996
7257499.124999999,311559.94499999995,3784529.5349999997
11579423.604,517667.071,6048545.3375
19172885.776,824473.0559999999,9998679.416000001
22431309.75,983237.94,11707273.845
23894554.986,1048277.7,12471416.343
23005508.526,1001886.27,12003697.398
23189001.879999995,995444.9999999999,12092223.439999998
23219868.0,1002078.0,12110973.0
26003418.279999997,1135865.9479999999,13569642.113999998
27700893.048,1193823.0180000002,14447358.033
27548680.913999997,1193079.72,14370880.316999998
26454178.831,1155569.6809999999,13804874.256000001
23210019.055,1012419.305,12111219.18
22908708.055999998,1006856.5079999999,11957782.282
25807252.96,1119547.22,13463400.09
26948899.103999995,1159048.768,14053973.935999997
25199988.19,1106610.414,13153299.302000001
19117996.792,843864.5929999999,9980930.692499999
13616404.759999998,594494.0399999999,7105449.3999999985
9493279.739999998,405892.31999999995,4949586.029999999
8122194.0,367956.0,4245075.0
7056323.316,314607.58,3685465.448
6750361.07,311108.35000000003,3530734.71
7111923.605999999,317086.52999999997,3714505.0679999995
8367678.262,369045.824,4368362.043
11823948.695999999,528598.754,6176273.725
18836240.915,824603.1399999999,9830422.0275
23784688.189999998,1045999.8350000001,12415344.0125
24158687.5,1042593.75,12600640.625
21884706.711999997,951225.594,11417966.152999999
18964950.047999997,830061.212,9897505.629999999
17062190.228,744297.14,8903243.684
17298480.5,746534.25,9022507.375
15931336.998,700626.207,8315981.6025
15173130.744999997,666299.6969999999,7919715.220999999
13603774.060999997,595372.425,7099573.242999999
11737163.667999998,505163.8409999999,6121163.754499999
11068948.816,475987.29600000003,5772468.056
10619125.434,467811.288,5543468.3610000005
10052462.736000001,434682.432,5243572.584000001
9071732.183999998,393082.92,4732407.551999999
7350359.32,324443.40499999997,3837401.3625000003
5701424.301999999,249235.28,2975329.7909999997
4179960.9280000003,181304.211,2180632.5695
3278203.9869999997,144581.024,1711392.5055
3238547.568,145657.34399999998,1692102.456
2903748.022,128320.44999999998,1516034.236
2668230.8319999995,122572.52,1395401.6759999997
2810788.614,125319.56999999999,1468054.092
3854691.296,168740.67200000002,2011715.9840000002
5702043.811999999,250458.638,2976251.2249999996
7753582.151999999,338478.768,4046030.4599999995
9266917.401,409630.515,4838273.958000001
9906037.296999998,432282.58400000003,5169159.9405
9981139.677000001,431598.324,5206369.000500001
10245848.001999998,447111.344,5346479.6729999995
10509883.818,456089.865,5482986.8415
11177454.287999999,484976.01600000006,5831215.152
12203010.61,530086.088,6366548.348999999
13549729.31,588567.65,7069148.48
13984750.836,600320.98,7292535.908
13678277.463,602578.1159999999,7140427.7895
14376288.238,631849.6590000001,7504068.9485
14798504.287999999,643347.4079999999,7720925.847999999
12899480.879999997,562911.36,6731196.119999998
10691086.675999999,459738.45599999995,5575412.566
7887101.58,343358.695,4115230.1375
5447748.096,240855.55200000003,2844301.824
4373751.942,187003.05599999998,2280377.499
3337306.0419999994,147479.95,1742392.9959999998
3274530.8559999997,143633.08000000002,1709081.9679999999
2743793.747,126455.03499999999,1435124.391
2784281.499,124137.745,1454209.622
2911229.375,124977.27500000001,1518103.325
4070877.551999999,179981.424,2125429.4879999994
4760957.879999999,208123.19999999998,2484540.5399999996
5387259.768,236686.40600000002,2811973.0870000003
5925670.154999999,258108.435,3091889.2949999995
6203659.423999999,273084.608,3238372.0159999994
6156781.721999999,268226.322,3212504.0219999994
6794113.637999999,292728.618,3543421.1279999996
6794936.34,300020.37,3547478.355
8818975.704,384846.462,4601911.083
11070420.980999999,482201.83699999994,5776311.408999999
11062637.511,481954.8109999999,5772296.161
10839660.599999998,472240.6,5655950.599999999
11828704.359000001,517686.07500000007,6173195.217
12820883.228999998,558144.9720000001,6689514.100499999
11208467.819999997,486940.5,5847704.159999998
9128965.224999998,403535.899,4766250.561999999
7235238.051999999,316285.27999999997,3775761.6659999997
5209019.334,230208.546,2719613.94
3743459.923,165428.425,1954444.1739999999
3375058.268,155548.54,1765303.404
3162820.7939999998,142821.798,1652821.2959999999
4253637.134,183684.06399999998,2218660.599
4492240.142,194062.91599999997,2343151.529
6420668.67,290523.072,3355595.871
8372617.533999998,356973.186,4364795.359999999
11306839.25,485395.61000000004,5896117.43
14468222.650999997,636890.042,7552556.346499998
15973401.171999998,703686.7039999999,8338543.937999999
17455833.996,759926.228,9107880.112
17138731.805999998,746118.408,8942425.106999999
17154759.356,743492.704,8949126.03
20323357.299,889965.286,10606661.292499999
21228183.79,914369.71,11071276.75
22034374.7,955128.592,11494751.646
20805720.156,917667.132,10861693.644
21748978.998,935404.7159999999,11342191.856999999
23735794.895999998,1038872.3740000001,12387333.635
22358471.0,964903.5,11661687.25
17343541.928,747100.1680000001,9045321.048
11137391.05,481748.89,5809569.970000001
7703576.54,336872.62200000003,4020224.5810000002
5380839.863,239279.229,2810059.546
4732350.3149999995,206019.39400000003,2469184.8545
4518424.152,199147.24799999996,2358785.6999999997
4391862.999999999,188539.96,2290201.4799999995
5561878.529999999,251664.448,2906771.4889999996
6970335.028999999,311768.863,3641051.9459999995
10015551.774,431092.49900000007,5223322.1365
15208479.110999998,667248.9349999999,7937864.022999999
18586829.009999998,811095.537,9698962.2735
20166058.612,876524.019,10521291.3155
21293732.009999998,923920.2239999999,11108826.116999999
21456384.516,929424.888,11192904.702
22390582.802,963707.6780000001,11677145.24
23928742.683999997,1034975.5569999998,12481859.120499998
24772236.892,1080004.4579999999,12926120.675
24353954.463999998,1056675.442,12705314.953
21233438.442,913231.764,11073335.103
19636182.087999996,853659.7079999999,10244920.897999998
20302601.693,874501.757,10588551.725
27946960.02,1216283.8699999999,14581621.945
23340016.191999998,1014417.8599999999,12177217.025999999
19261220.834,830388.343,10045804.588499999
14632712.25,635629.8,7634171.025
9676985.543999998,421379.27999999997,5049182.411999999
7216120.9059999995,316792.712,3766456.809
5349819.3319999995,235790.568,2792804.9499999997
4281668.073,197332.065,2239500.069
4787119.851,220627.15499999997,2503873.503
5487095.512,252064.81999999998,2869580.166
7511324.029,331277.40799999994,3921300.7185
11598079.5,513654.75,6055867.125
18922353.470999997,830189.5349999999,9876271.502999999
25154400.384,1093275.7200000002,13123838.052
26224369.119999997,1145517.392,13684943.256
26036010.774,1137144.798,13586577.786
26068283.617999993,1142834.186,13605558.901999997
26386799.29,1140374.21,13763586.75
26824424.516999997,1168244.604,13996334.560499998
26835541.004999995,1168866.035,14002203.519999998
26127369.729999997,1134382.0299999998,13630875.879999999
23875467.770000003,1041882.149,12458674.959500002
22355047.575,978933.55,11666990.5625
22852315.849999998,990584.0559999999,11921449.952999998
24075636.119999997,1046506.6799999999,12561071.399999999
22617893.474,992269.3,11805081.387
18111116.136,787359.276,9449237.706
12097861.472999997,527055.3729999999,6312458.422999999
8834221.844,386184.16000000003,4610203.002
6741471.3999999985,303970.75599999994,3522721.0779999993
6282722.232000001,277660.00800000003,3280191.1200000006
5816597.787,248693.016,3032645.4014999997
5585512.484999999,253037.89,2919275.1874999995
5914385.82,261364.50000000003,3087875.16
6989702.117999999,308271.936,3648987.0269999993
10254815.004,458449.421,5356632.2125
15808680.935999999,695168.658,8251924.796999999
18693885.374999996,811998.0,9752941.687499998
19341400.798,836119.8200000001,10088760.309
18223764.93,793446.8429999999,9508605.8865
17229361.407999996,747551.8239999999,8988456.615999999
17502511.194,753321.3659999999,9127916.28
17887572.339,779122.573,9333347.456
18225883.895999998,799023.1919999999,9512453.544
17463038.942,755111.6130000001,9109075.277500002
16172526.552,707089.929,8439808.2405
15189139.943999998,654247.656,7921693.799999999
14355391.239,628626.446,7492008.8425
14668060.518,630860.556,7649460.537
15515394.054999998,672596.715,8093995.384999999
14145517.566,616334.7990000001,7380926.1825
11886514.011999998,510602.288,6198558.149999999
8692960.783999998,373150.23999999993,4533055.511999999
5759911.044,257629.06800000003,3008770.056
4807585.818,212453.55,2510019.684
4929457.549999999,227631.75,2578544.6499999994
5041670.727999999,221017.684,2631344.206
5425329.918,244988.706,2835159.312
7526730.833999999,332616.14999999997,3929673.4919999996
12340522.527999999,533000.652,6436761.59
20894721.088,906728.912,10900725.0
24280445.049999997,1054684.95,12667564.999999998
27067983.964999996,1179928.31,14123956.137499997
27492493.879999995,1194969.8099999998,14343731.844999997
25516750.099999998,1119445.0,13318097.549999999
26409118.143999998,1147809.02,13778463.581999999
28801299.923999995,1241247.159,15021273.541499998
30649111.047999993,1329968.6039999998,15989539.825999996
28701183.536,1258942.34,14980062.938
26509288.176,1160848.8639999998,13835068.52
24070121.919,1047869.8919999999,12558995.9055
24110406.908,1044952.672,12577679.79
26819997.757,1164968.336,13992483.0465
27140135.161999997,1193565.233,14166850.197499998
22987689.578,991903.388,11989796.483000001
16745056.931999996,722349.5719999999,8733703.251999998
12398569.349999998,532840.97,6465705.159999999
8847494.152,393437.016,4620465.584000001
6556943.76,288700.275,3422822.0175
5253995.9399999995,226099.488,2740047.7139999997
5301317.386,228925.856,2765121.621
5321713.273,229806.608,2775759.9405
6494055.88,284853.4,3389454.64
10567893.136,455562.752,5511727.944
16060411.356999999,691972.8269999999,8376192.091999999
18519065.603999995,813928.122,9666496.862999998
20331444.282,878826.531,10605135.4065
19460955.799,840699.1400000001,10150827.4695
16129538.216,705210.407,8417374.3115
15711413.899999999,681045.904,8196229.901999999
16275110.003999999,700518.3539999999,8487814.179
18275993.475999996,797726.514,9536859.994999997
20602664.706,894930.894,10748797.8
21456154.58,925818.6799999999,11190986.629999999
20492455.042000003,902767.544,10697611.293000001
19211140.794999998,838587.895,10024864.344999999
19971121.347,869423.7959999999,10420272.5715
19649648.378,842217.856,10245933.116999999
17408302.174999997,761399.4299999999,9084850.802499998
14206308.815999998,619941.348,7413125.081999999
11063617.856999999,480964.00999999995,5772290.933499999
7954811.015,357987.47000000003,4156399.2424999997
6190994.760999999,271013.30199999997,3231004.0314999996
5181715.875,222447.85499999998,2702081.865
4986462.585999999,220358.35,2603410.4679999994
5371230.468999999,237170.615,2804200.5419999994
5644843.617,249453.07499999995,2947148.346
6975724.029999999,305521.64,3640622.8349999995
8732784.629999999,385372.65599999996,4559078.642999999
10569634.756000001,461912.64999999997,5515773.703000001
12772333.853999998,550973.9339999999,6661653.893999999
15311111.926999997,670094.475,7990603.2009999985
14844007.825,644808.2600000001,7744408.0424999995
15082373.600000001,654501.4,7868437.500000001
16419774.046,713235.49,8566504.768
17384553.549,768458.735,9076506.141999999
21420268.371,919504.155,11169886.263
23097640.835,1010238.126,12053939.4805
22243138.893,961712.5950000001,11602425.743999999
22530606.552999996,976263.0150000001,11753434.783999998
23454934.190999996,1023533.352,12239233.771499999
24237980.595,1055177.46,12646579.0275
23281638.534,999406.8700000001,12140522.702000001
23262557.369999997,1005788.55,12134172.959999999
16514890.328000002,723817.338,8619353.833
13068155.281999998,573075.314,6820615.297999999
10306507.634999998,455488.06499999994,5380997.849999999
8966921.544,395474.68799999997,4681198.115999999
8627215.722000001,378421.71,4502818.716000001
9004561.888,396468.17,4700515.029
8934703.687,394836.32500000007,4664770.006
10693039.83,468332.04,5580685.935
14308908.424999997,627910.638,7468409.531499999
19338415.488,839002.311,10088708.899500001
24743136.492999997,1064005.158,12903570.825499998
28037669.449999996,1210860.8900000001,14624265.169999998
29584076.169999998,1286132.5949999997,15435104.382499998
28283446.141999997,1220411.7319999998,14751928.936999999
28753630.136,1240699.8560000001,14997164.996
31039211.334,1349392.869,16194302.101499999
33074753.591,1424641.559,17249697.575
35625173.48199999,1566719.113,18595946.297499996
36151004.739999995,1577564.338,18864284.538999997
38856224.92999999,1695009.65,20275617.289999995
41117922.368,1787091.9400000002,21452507.154
39984710.074999996,1742985.05,20863847.562499996
35803152.870000005,1539862.54,18671507.705000002
25997030.751999997,1128144.2480000001,13562587.499999998
17745388.608,772526.3599999999,9258957.484
12665205.049999999,539978.15,6602591.6
9809179.115999999,432334.584,5120756.85
9520833.044,429319.74399999995,4975076.393999999
9133493.889999999,400628.95,4767061.419999999
9412844.559999999,415965.99999999994,4914405.279999999
11352642.193999998,496966.50800000003,5924804.350999999
17087908.662,735503.0869999999,8911705.8745
25294504.463999994,1097658.0359999998,13196081.249999996
32586349.816999998,1423646.2310000001,17004998.024
36419583.69,1590656.13,19005119.91
37196908.085999995,1611524.4729999998,19404216.279499996
37940311.633,1639689.3169999998,19790000.475
39980048.36,1735746.208,20857897.283999998
42846591.879,1857609.775,22352100.827
43063258.308,1858747.184,22461002.746
41330278.178,1778886.5420000001,21554582.360000003
36402640.032000005,1575409.9200000002,18989024.976000004
31405998.8,1365250.24,16385624.52
30955208.243999995,1331356.6479999998,16143282.445999997
32275492.919999994,1385505.0,16830498.959999997
30561074.004,1318991.8800000001,15940032.942
25064464.446,1097579.644,13081022.045
18490070.394,805364.736,9647717.565000001
13022314.704,566912.4299999999,6794613.567
9890379.1,434014.53599999996,5162196.818
6921429.804,308878.70399999997,3615154.2539999997
5507531.982,245554.41,2876543.196
5391852.433,248497.865,2820175.149
6270366.948999999,277095.775,3273731.3619999997
7559440.614,329875.98600000003,3944658.3
11613221.732,514657.07999999996,6063939.406
18150200.099999998,779130.5,9464665.299999999
21891321.12,947965.1260000002,11419643.123
23836517.48,1041212.6680000001,12438865.074000001
23610245.735999994,1024528.428,12317387.081999997
22688596.883999996,977808.5190000001,11833202.701499999
23062176.669999994,1000651.808,12031414.238999996
25572031.979999997,1112047.656,13342039.817999998
25831234.982,1126173.9929999998,13478704.4875
25263110.096,1096122.113,13179616.1045
22711777.08,991100.796,11851438.938
22984939.692,997255.413,11991097.5525
27527361.316,1184798.5240000002,14356079.92
24121736.512,1048393.46,12585064.986
23832939.5,1028535.75,12430737.625
19640019.672,866252.1839999999,10253135.928
13828946.899999999,611293.436,7220120.168
