Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-06-19 05:00:00,Germany,Germany,DE,311.25,372.9,68.29,62.25,entsoe.eu,false,
2022-06-19 06:00:00,Germany,Germany,DE,277.35,337.33,71.63,66.33,entsoe.eu,false,
2022-06-19 07:00:00,Germany,Germany,DE,257.19,315.55,73.72,68.94,entsoe.eu,false,
2022-06-19 08:00:00,Germany,Germany,DE,242.24,299.11,75.18,70.69,entsoe.eu,false,
2022-06-19 09:00:00,Germany,Germany,DE,235.04,291.45,75.64,71.41,entsoe.eu,false,
2022-06-19 10:00:00,Germany,Germany,DE,231.69,288.44,75.74,71.41,entsoe.eu,false,
2022-06-19 11:00:00,Germany,Germany,DE,228.6,285.59,76.16,71.77,entsoe.eu,false,
2022-06-19 12:00:00,Germany,Germany,DE,235.32,292.83,75.48,70.92,entsoe.eu,false,
2022-06-19 13:00:00,Germany,Germany,DE,236.59,294.25,75.24,70.57,entsoe.eu,false,
2022-06-19 14:00:00,Germany,Germany,DE,260.15,318.99,72.89,67.94,entsoe.eu,false,
2022-06-19 15:00:00,Germany,Germany,DE,299.11,359.62,69.31,63.87,entsoe.eu,false,
2022-06-19 16:00:00,Germany,Germany,DE,353.18,417.06,63.8,58.12,entsoe.eu,false,
2022-06-19 17:00:00,Germany,Germany,DE,398.36,464.04,60.05,53.43,entsoe.eu,false,
2022-06-19 18:00:00,Germany,Germany,DE,444.65,511.81,56.93,49.81,entsoe.eu,false,
2022-06-19 19:00:00,Germany,Germany,DE,465.54,534.31,55.02,47.27,entsoe.eu,false,
2022-06-19 20:00:00,Germany,Germany,DE,483.73,554.93,52.39,44.03,entsoe.eu,false,
2022-06-19 21:00:00,Germany,Germany,DE,493.46,568.42,49.32,40.44,entsoe.eu,false,
2022-06-19 22:00:00,Germany,Germany,DE,505.54,582.94,46.28,36.17,entsoe.eu,false,
2022-06-19 23:00:00,Germany,Germany,DE,514.91,592.97,45.26,34.74,entsoe.eu,false,
2022-06-20 00:00:00,Germany,Germany,DE,513.28,590.8,45.33,34.6,entsoe.eu,false,
2022-06-20 01:00:00,Germany,Germany,DE,502.64,578.89,46.24,35.17,entsoe.eu,false,
2022-06-20 02:00:00,Germany,Germany,DE,506.05,583.79,44.75,33.95,entsoe.eu,false,
2022-06-20 03:00:00,Germany,Germany,DE,489.23,568.75,43.68,33.68,entsoe.eu,false,
2022-06-20 04:00:00,Germany,Germany,DE,468.48,546.4,45.83,37.59,entsoe.eu,false,
2022-06-20 05:00:00,Germany,Germany,DE,446.44,518.68,51.06,44.36,entsoe.eu,false,
2022-06-20 06:00:00,Germany,Germany,DE,426.84,497.68,52.83,46.8,entsoe.eu,false,
2022-06-20 07:00:00,Germany,Germany,DE,412.43,483.13,53.9,48.91,entsoe.eu,false,
2022-06-20 08:00:00,Germany,Germany,DE,381.47,450.3,56.96,52.4,entsoe.eu,false,
2022-06-20 09:00:00,Germany,Germany,DE,350.56,416.95,60.11,55.97,entsoe.eu,false,
2022-06-20 10:00:00,Germany,Germany,DE,336.14,399.45,62.89,59.02,entsoe.eu,false,
2022-06-20 11:00:00,Germany,Germany,DE,327.73,388.21,65.08,61.23,entsoe.eu,false,
2022-06-20 12:00:00,Germany,Germany,DE,317.41,377.54,65.81,61.87,entsoe.eu,false,
2022-06-20 13:00:00,Germany,Germany,DE,321.93,382.34,65.14,60.82,entsoe.eu,false,
2022-06-20 14:00:00,Germany,Germany,DE,339.23,401.9,62.74,58.4,entsoe.eu,false,
2022-06-20 15:00:00,Germany,Germany,DE,353.9,418.21,60.34,56.06,entsoe.eu,false,
2022-06-20 16:00:00,Germany,Germany,DE,375.96,443.01,57.18,52.94,entsoe.eu,false,
2022-06-20 17:00:00,Germany,Germany,DE,403.29,472.22,54.42,49.83,entsoe.eu,false,
2022-06-20 18:00:00,Germany,Germany,DE,432.77,502.46,52.7,47.77,entsoe.eu,false,
2022-06-20 19:00:00,Germany,Germany,DE,457.89,531.76,48.71,43.19,entsoe.eu,false,
2022-06-20 20:00:00,Germany,Germany,DE,469.69,544.86,47.11,41.57,entsoe.eu,false,
2022-06-20 21:00:00,Germany,Germany,DE,467.72,541.96,47.97,41.88,entsoe.eu,false,
2022-06-20 22:00:00,Germany,Germany,DE,452.56,523.49,50.47,43.15,entsoe.eu,false,
2022-06-20 23:00:00,Germany,Germany,DE,459.35,530.0,50.73,43.59,entsoe.eu,false,
2022-06-21 00:00:00,Germany,Germany,DE,451.17,521.05,51.59,43.75,entsoe.eu,false,
2022-06-21 01:00:00,Germany,Germany,DE,465.87,536.94,50.06,42.15,entsoe.eu,false,
2022-06-21 02:00:00,Germany,Germany,DE,481.43,553.66,48.7,40.93,entsoe.eu,false,
2022-06-21 03:00:00,Germany,Germany,DE,486.52,560.35,47.32,39.58,entsoe.eu,false,
2022-06-21 04:00:00,Germany,Germany,DE,477.54,552.72,47.11,40.28,entsoe.eu,false,
2022-06-21 05:00:00,Germany,Germany,DE,452.24,525.2,50.67,45.35,entsoe.eu,false,
2022-06-21 06:00:00,Germany,Germany,DE,412.82,483.07,55.4,50.79,entsoe.eu,false,
2022-06-21 07:00:00,Germany,Germany,DE,367.38,434.23,60.86,56.52,entsoe.eu,false,
2022-06-21 08:00:00,Germany,Germany,DE,340.37,404.0,64.76,60.5,entsoe.eu,false,
2022-06-21 09:00:00,Germany,Germany,DE,326.11,388.81,66.27,62.32,entsoe.eu,false,
2022-06-21 10:00:00,Germany,Germany,DE,317.39,379.35,67.31,63.44,entsoe.eu,false,
2022-06-21 11:00:00,Germany,Germany,DE,324.23,386.22,66.96,63.05,entsoe.eu,false,
2022-06-21 12:00:00,Germany,Germany,DE,331.34,393.88,66.35,62.28,entsoe.eu,false,
2022-06-21 13:00:00,Germany,Germany,DE,344.81,408.41,64.85,60.63,entsoe.eu,false,
2022-06-21 14:00:00,Germany,Germany,DE,372.64,439.07,61.03,56.72,entsoe.eu,false,
2022-06-21 15:00:00,Germany,Germany,DE,414.07,486.27,53.94,49.26,entsoe.eu,false,
2022-06-21 16:00:00,Germany,Germany,DE,462.44,537.6,49.1,44.18,entsoe.eu,false,
2022-06-21 17:00:00,Germany,Germany,DE,503.43,580.34,45.44,39.73,entsoe.eu,false,
2022-06-21 18:00:00,Germany,Germany,DE,527.53,607.06,41.94,35.52,entsoe.eu,false,
2022-06-21 19:00:00,Germany,Germany,DE,550.17,631.15,39.8,33.77,entsoe.eu,false,
2022-06-21 20:00:00,Germany,Germany,DE,557.03,638.06,38.95,32.81,entsoe.eu,false,
2022-06-21 21:00:00,Germany,Germany,DE,556.94,639.97,37.56,30.91,entsoe.eu,false,
2022-06-21 22:00:00,Germany,Germany,DE,567.76,653.69,35.31,28.36,entsoe.eu,false,
2022-06-21 23:00:00,Germany,Germany,DE,573.65,660.32,34.74,27.47,entsoe.eu,false,
2022-06-22 00:00:00,Germany,Germany,DE,576.61,663.69,34.15,26.14,entsoe.eu,false,
2022-06-22 01:00:00,Germany,Germany,DE,576.59,663.34,34.24,25.45,entsoe.eu,false,
2022-06-22 02:00:00,Germany,Germany,DE,574.06,660.9,34.22,24.87,entsoe.eu,false,
2022-06-22 03:00:00,Germany,Germany,DE,567.8,655.03,34.31,25.45,entsoe.eu,false,
2022-06-22 04:00:00,Germany,Germany,DE,542.37,626.77,37.61,30.36,entsoe.eu,false,
2022-06-22 05:00:00,Germany,Germany,DE,504.19,582.65,44.28,38.36,entsoe.eu,false,
2022-06-22 06:00:00,Germany,Germany,DE,465.68,541.91,48.12,43.08,entsoe.eu,false,
2022-06-22 07:00:00,Germany,Germany,DE,423.71,497.41,52.08,47.33,entsoe.eu,false,
2022-06-22 08:00:00,Germany,Germany,DE,401.72,473.05,54.98,50.46,entsoe.eu,false,
2022-06-22 09:00:00,Germany,Germany,DE,393.84,464.46,56.2,51.95,entsoe.eu,false,
2022-06-22 10:00:00,Germany,Germany,DE,384.84,455.46,57.02,52.92,entsoe.eu,false,
2022-06-22 11:00:00,Germany,Germany,DE,381.31,451.9,57.23,53.07,entsoe.eu,false,
2022-06-22 12:00:00,Germany,Germany,DE,385.85,457.03,56.74,52.69,entsoe.eu,false,
2022-06-22 13:00:00,Germany,Germany,DE,394.41,466.29,55.71,51.53,entsoe.eu,false,
2022-06-22 14:00:00,Germany,Germany,DE,417.49,490.9,53.13,48.65,entsoe.eu,false,
2022-06-22 15:00:00,Germany,Germany,DE,449.08,523.86,49.85,45.04,entsoe.eu,false,
2022-06-22 16:00:00,Germany,Germany,DE,476.97,552.72,47.27,42.17,entsoe.eu,false,
2022-06-22 17:00:00,Germany,Germany,DE,500.21,576.21,45.61,40.08,entsoe.eu,false,
2022-06-22 18:00:00,Germany,Germany,DE,524.52,601.55,43.35,37.47,entsoe.eu,false,
2022-06-22 19:00:00,Germany,Germany,DE,539.04,618.39,40.77,34.65,entsoe.eu,false,
2022-06-22 20:00:00,Germany,Germany,DE,543.38,624.58,38.93,32.84,entsoe.eu,false,
2022-06-22 21:00:00,Germany,Germany,DE,544.89,626.54,38.47,31.99,entsoe.eu,false,
2022-06-22 22:00:00,Germany,Germany,DE,560.45,644.67,35.79,29.04,entsoe.eu,false,
2022-06-22 23:00:00,Germany,Germany,DE,565.67,650.32,35.42,28.45,entsoe.eu,false,
2022-06-23 00:00:00,Germany,Germany,DE,567.12,651.94,35.31,27.55,entsoe.eu,false,
2022-06-23 01:00:00,Germany,Germany,DE,574.56,659.82,34.7,26.53,entsoe.eu,false,
2022-06-23 02:00:00,Germany,Germany,DE,571.84,657.27,34.69,26.39,entsoe.eu,false,
2022-06-23 03:00:00,Germany,Germany,DE,558.01,643.34,35.4,27.31,entsoe.eu,false,
2022-06-23 04:00:00,Germany,Germany,DE,535.12,618.99,37.92,30.97,entsoe.eu,false,
2022-06-23 05:00:00,Germany,Germany,DE,500.97,579.32,44.35,39.34,entsoe.eu,false,
2022-06-23 06:00:00,Germany,Germany,DE,459.11,535.8,48.05,43.66,entsoe.eu,false,
2022-06-23 07:00:00,Germany,Germany,DE,409.51,482.57,53.61,49.61,entsoe.eu,false,
2022-06-23 08:00:00,Germany,Germany,DE,365.61,434.5,59.14,55.5,entsoe.eu,false,
2022-06-23 09:00:00,Germany,Germany,DE,334.87,400.71,62.78,59.18,entsoe.eu,false,
2022-06-23 10:00:00,Germany,Germany,DE,322.61,386.82,64.46,60.95,entsoe.eu,false,
2022-06-23 11:00:00,Germany,Germany,DE,321.9,385.74,64.94,61.53,entsoe.eu,false,
2022-06-23 12:00:00,Germany,Germany,DE,328.79,393.26,64.12,60.69,entsoe.eu,false,
2022-06-23 13:00:00,Germany,Germany,DE,338.33,403.82,62.92,59.35,entsoe.eu,false,
2022-06-23 14:00:00,Germany,Germany,DE,357.65,425.37,59.71,55.69,entsoe.eu,false,
2022-06-23 15:00:00,Germany,Germany,DE,391.47,461.64,55.67,51.33,entsoe.eu,false,
2022-06-23 16:00:00,Germany,Germany,DE,433.81,504.66,52.55,47.82,entsoe.eu,false,
2022-06-23 17:00:00,Germany,Germany,DE,462.09,532.41,50.92,45.86,entsoe.eu,false,
2022-06-23 18:00:00,Germany,Germany,DE,471.61,543.32,49.27,44.0,entsoe.eu,false,
2022-06-23 19:00:00,Germany,Germany,DE,454.5,526.89,48.69,43.33,entsoe.eu,false,
2022-06-23 20:00:00,Germany,Germany,DE,429.83,499.12,51.1,45.72,entsoe.eu,false,
2022-06-23 21:00:00,Germany,Germany,DE,417.84,482.68,55.01,49.62,entsoe.eu,false,
2022-06-23 22:00:00,Germany,Germany,DE,401.63,463.02,58.62,53.01,entsoe.eu,false,
2022-06-23 23:00:00,Germany,Germany,DE,382.27,442.91,60.41,54.53,entsoe.eu,false,
2022-06-24 00:00:00,Germany,Germany,DE,373.46,433.86,61.09,55.19,entsoe.eu,false,
2022-06-24 01:00:00,Germany,Germany,DE,377.47,438.79,60.47,53.97,entsoe.eu,false,
2022-06-24 02:00:00,Germany,Germany,DE,391.43,453.84,58.94,51.86,entsoe.eu,false,
2022-06-24 03:00:00,Germany,Germany,DE,410.74,474.56,57.04,49.98,entsoe.eu,false,
2022-06-24 04:00:00,Germany,Germany,DE,422.72,489.71,54.33,48.51,entsoe.eu,false,
2022-06-24 05:00:00,Germany,Germany,DE,409.61,475.44,56.28,51.19,entsoe.eu,false,
2022-06-24 06:00:00,Germany,Germany,DE,397.16,462.64,57.74,52.88,entsoe.eu,false,
2022-06-24 07:00:00,Germany,Germany,DE,369.73,434.63,59.73,55.31,entsoe.eu,false,
2022-06-24 08:00:00,Germany,Germany,DE,340.2,403.93,62.17,57.79,entsoe.eu,false,
2022-06-24 09:00:00,Germany,Germany,DE,334.19,397.35,63.1,58.94,entsoe.eu,false,
2022-06-24 10:00:00,Germany,Germany,DE,323.74,386.04,64.13,60.13,entsoe.eu,false,
2022-06-24 11:00:00,Germany,Germany,DE,322.48,384.88,64.14,60.02,entsoe.eu,false,
2022-06-24 12:00:00,Germany,Germany,DE,332.14,395.6,62.88,58.54,entsoe.eu,false,
2022-06-24 13:00:00,Germany,Germany,DE,344.57,408.6,61.78,57.42,entsoe.eu,false,
2022-06-24 14:00:00,Germany,Germany,DE,368.33,434.6,59.18,54.1,entsoe.eu,false,
2022-06-24 15:00:00,Germany,Germany,DE,399.56,468.02,56.38,50.39,entsoe.eu,false,
2022-06-24 16:00:00,Germany,Germany,DE,427.73,499.31,52.75,45.64,entsoe.eu,false,
2022-06-24 17:00:00,Germany,Germany,DE,454.21,527.24,50.26,42.84,entsoe.eu,false,
2022-06-24 18:00:00,Germany,Germany,DE,471.29,545.99,47.97,40.19,entsoe.eu,false,
2022-06-24 19:00:00,Germany,Germany,DE,488.67,565.24,45.94,38.51,entsoe.eu,false,
2022-06-24 20:00:00,Germany,Germany,DE,506.87,584.91,44.0,37.29,entsoe.eu,false,
2022-06-24 21:00:00,Germany,Germany,DE,508.44,587.27,43.09,35.86,entsoe.eu,false,
2022-06-24 22:00:00,Germany,Germany,DE,506.57,581.2,47.31,38.79,entsoe.eu,false,
2022-06-24 23:00:00,Germany,Germany,DE,508.07,581.39,48.18,38.78,entsoe.eu,false,
2022-06-25 00:00:00,Germany,Germany,DE,515.14,588.96,47.71,38.18,entsoe.eu,false,
2022-06-25 01:00:00,Germany,Germany,DE,511.19,584.21,48.5,38.32,entsoe.eu,false,
2022-06-25 02:00:00,Germany,Germany,DE,511.47,584.33,48.39,37.66,entsoe.eu,false,
2022-06-25 03:00:00,Germany,Germany,DE,513.02,586.26,48.44,37.47,entsoe.eu,false,
2022-06-25 04:00:00,Germany,Germany,DE,502.25,575.74,49.51,38.79,entsoe.eu,false,
2022-06-25 05:00:00,Germany,Germany,DE,469.22,541.53,52.79,43.11,entsoe.eu,false,
2022-06-25 06:00:00,Germany,Germany,DE,425.9,494.85,57.53,49.05,entsoe.eu,false,
2022-06-25 07:00:00,Germany,Germany,DE,379.59,445.52,61.95,54.45,entsoe.eu,false,
2022-06-25 08:00:00,Germany,Germany,DE,342.18,405.86,65.55,58.72,entsoe.eu,false,
2022-06-25 09:00:00,Germany,Germany,DE,320.11,382.53,67.73,61.26,entsoe.eu,false,
2022-06-25 10:00:00,Germany,Germany,DE,307.55,369.29,68.78,62.42,entsoe.eu,false,
2022-06-25 11:00:00,Germany,Germany,DE,300.25,361.84,69.43,62.92,entsoe.eu,false,
2022-06-25 12:00:00,Germany,Germany,DE,304.09,366.33,68.99,62.19,entsoe.eu,false,
2022-06-25 13:00:00,Germany,Germany,DE,325.85,389.47,66.88,59.86,entsoe.eu,false,
2022-06-25 14:00:00,Germany,Germany,DE,361.12,427.01,63.29,55.99,entsoe.eu,false,
2022-06-25 15:00:00,Germany,Germany,DE,408.4,477.17,58.72,50.84,entsoe.eu,false,
2022-06-25 16:00:00,Germany,Germany,DE,459.86,531.79,53.76,45.44,entsoe.eu,false,
2022-06-25 17:00:00,Germany,Germany,DE,504.5,578.27,49.89,40.55,entsoe.eu,false,
2022-06-25 18:00:00,Germany,Germany,DE,526.08,600.68,47.84,37.34,entsoe.eu,false,
2022-06-25 19:00:00,Germany,Germany,DE,532.41,607.75,46.96,35.98,entsoe.eu,false,
2022-06-25 20:00:00,Germany,Germany,DE,535.13,610.32,46.89,36.31,entsoe.eu,false,
2022-06-25 21:00:00,Germany,Germany,DE,537.24,613.35,45.82,35.73,entsoe.eu,false,
2022-06-25 22:00:00,Germany,Germany,DE,525.65,602.62,45.49,34.17,entsoe.eu,false,
2022-06-25 23:00:00,Germany,Germany,DE,522.37,596.78,47.19,35.04,entsoe.eu,false,
2022-06-26 00:00:00,Germany,Germany,DE,516.37,590.65,47.42,35.27,entsoe.eu,false,
2022-06-26 01:00:00,Germany,Germany,DE,507.01,581.31,48.02,35.6,entsoe.eu,false,
2022-06-26 02:00:00,Germany,Germany,DE,497.36,570.84,49.12,36.49,entsoe.eu,false,
2022-06-26 03:00:00,Germany,Germany,DE,496.09,570.58,48.99,36.14,entsoe.eu,false,
2022-06-26 04:00:00,Germany,Germany,DE,467.67,542.02,51.48,39.11,entsoe.eu,false,
2022-06-26 05:00:00,Germany,Germany,DE,420.95,493.19,56.28,44.88,entsoe.eu,false,
2022-06-26 06:00:00,Germany,Germany,DE,376.39,444.97,61.06,51.26,entsoe.eu,false,
2022-06-26 07:00:00,Germany,Germany,DE,326.91,391.76,66.17,58.0,entsoe.eu,false,
2022-06-26 08:00:00,Germany,Germany,DE,290.34,352.42,70.02,63.15,entsoe.eu,false,
2022-06-26 09:00:00,Germany,Germany,DE,260.89,321.15,72.75,66.33,entsoe.eu,false,
2022-06-26 10:00:00,Germany,Germany,DE,253.43,313.0,73.66,67.33,entsoe.eu,false,
2022-06-26 11:00:00,Germany,Germany,DE,258.78,318.99,73.08,66.69,entsoe.eu,false,
2022-06-26 12:00:00,Germany,Germany,DE,274.0,335.46,71.31,64.73,entsoe.eu,false,
2022-06-26 13:00:00,Germany,Germany,DE,304.91,368.42,68.35,61.24,entsoe.eu,false,
2022-06-26 14:00:00,Germany,Germany,DE,338.98,404.85,64.77,56.96,entsoe.eu,false,
2022-06-26 15:00:00,Germany,Germany,DE,390.83,460.26,59.19,50.56,entsoe.eu,false,
2022-06-26 16:00:00,Germany,Germany,DE,438.22,510.4,54.46,45.57,entsoe.eu,false,
2022-06-26 17:00:00,Germany,Germany,DE,490.84,568.22,47.48,38.62,entsoe.eu,false,
2022-06-26 18:00:00,Germany,Germany,DE,514.68,594.45,43.83,34.43,entsoe.eu,false,
2022-06-26 19:00:00,Germany,Germany,DE,519.71,601.53,41.59,31.77,entsoe.eu,false,
2022-06-26 20:00:00,Germany,Germany,DE,520.34,601.55,41.67,32.78,entsoe.eu,false,
2022-06-26 21:00:00,Germany,Germany,DE,517.01,597.59,41.73,32.68,entsoe.eu,false,
2022-06-26 22:00:00,Germany,Germany,DE,509.23,587.18,43.43,33.71,entsoe.eu,false,
2022-06-26 23:00:00,Germany,Germany,DE,513.58,591.15,43.34,33.16,entsoe.eu,false,
2022-06-27 00:00:00,Germany,Germany,DE,520.06,597.82,42.83,32.43,entsoe.eu,false,
2022-06-27 01:00:00,Germany,Germany,DE,515.15,592.31,43.29,32.95,entsoe.eu,false,
2022-06-27 02:00:00,Germany,Germany,DE,529.05,607.68,41.46,30.94,entsoe.eu,false,
2022-06-27 03:00:00,Germany,Germany,DE,526.93,607.29,40.17,30.17,entsoe.eu,false,
2022-06-27 04:00:00,Germany,Germany,DE,504.33,584.91,41.26,31.85,entsoe.eu,false,
2022-06-27 05:00:00,Germany,Germany,DE,475.56,551.83,46.42,38.12,entsoe.eu,false,
2022-06-27 06:00:00,Germany,Germany,DE,455.3,526.66,51.25,44.39,entsoe.eu,false,
2022-06-27 07:00:00,Germany,Germany,DE,429.79,501.01,53.14,46.74,entsoe.eu,false,
2022-06-27 08:00:00,Germany,Germany,DE,402.65,472.35,55.33,49.38,entsoe.eu,false,
2022-06-27 09:00:00,Germany,Germany,DE,383.24,451.27,57.37,51.78,entsoe.eu,false,
2022-06-27 10:00:00,Germany,Germany,DE,372.5,439.93,58.24,52.92,entsoe.eu,false,
2022-06-27 11:00:00,Germany,Germany,DE,370.36,438.8,57.49,51.99,entsoe.eu,false,
2022-06-27 12:00:00,Germany,Germany,DE,375.38,443.97,56.9,51.32,entsoe.eu,false,
2022-06-27 13:00:00,Germany,Germany,DE,377.38,445.89,56.54,50.96,entsoe.eu,false,
2022-06-27 14:00:00,Germany,Germany,DE,379.73,447.97,56.33,50.73,entsoe.eu,false,
2022-06-27 15:00:00,Germany,Germany,DE,395.11,465.01,54.4,47.94,entsoe.eu,false,
2022-06-27 16:00:00,Germany,Germany,DE,435.01,506.7,50.98,44.52,entsoe.eu,false,
2022-06-27 17:00:00,Germany,Germany,DE,464.67,537.15,48.77,42.27,entsoe.eu,false,
2022-06-27 18:00:00,Germany,Germany,DE,481.38,555.55,46.6,39.8,entsoe.eu,false,
2022-06-27 19:00:00,Germany,Germany,DE,504.3,581.94,42.98,35.74,entsoe.eu,false,
2022-06-27 20:00:00,Germany,Germany,DE,507.19,585.26,42.32,35.09,entsoe.eu,false,
2022-06-27 21:00:00,Germany,Germany,DE,506.63,585.13,42.09,34.14,entsoe.eu,false,
2022-06-27 22:00:00,Germany,Germany,DE,512.26,590.27,42.02,33.11,entsoe.eu,false,
2022-06-27 23:00:00,Germany,Germany,DE,526.82,606.19,40.41,30.89,entsoe.eu,false,
2022-06-28 00:00:00,Germany,Germany,DE,524.54,604.39,40.44,30.73,entsoe.eu,false,
2022-06-28 01:00:00,Germany,Germany,DE,523.15,602.5,40.57,30.7,entsoe.eu,false,
2022-06-28 02:00:00,Germany,Germany,DE,525.71,604.81,40.53,30.65,entsoe.eu,false,
2022-06-28 03:00:00,Germany,Germany,DE,525.39,604.91,40.04,30.54,entsoe.eu,false,
